id_pedido,id_producto,nombre_producto,categoria,id_proveedor,nombre_proveedor,cantidad_solicitada,estado_pedido,fecha_pedido,fecha_entrega,numero_factura
5205,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",35,entregado,"2025-08-26 04:39:55","2025-09-05 04:39:55","FAC-005205"
5206,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",40,entregado,"2023-05-03 04:37:58","2023-05-14 04:37:58","FAC-005206"
5207,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",13,entregado,"2023-05-21 09:45:18","2023-06-05 09:45:18","FAC-005207"
5208,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",85,en proceso,"2023-07-14 20:27:21","2023-08-03 20:27:21",""
5209,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",53,entregado,"2025-07-20 16:05:05","2025-07-27 16:05:05","FAC-005209"
5210,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",87,en proceso,"2023-11-04 06:51:35","2023-11-21 06:51:35",""
5211,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",99,entregado,"2024-04-03 19:27:54","2024-04-10 19:27:54","FAC-005211"
5212,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",57,entregado,"2023-10-31 19:54:22","2023-11-05 19:54:22","FAC-005212"
5213,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",54,en proceso,"2023-06-13 11:48:12","2023-06-25 11:48:12",""
5214,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",72,entregado,"2023-02-03 00:46:51","2023-02-07 00:46:51","FAC-005214"
5215,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",60,en proceso,"2024-12-26 16:57:39","2025-01-13 16:57:39",""
5216,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",71,entregado,"2023-12-24 19:22:51","2024-01-04 19:22:51","FAC-005216"
5217,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",31,entregado,"2025-01-25 01:02:23","2025-01-28 01:02:23","FAC-005217"
5218,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",98,entregado,"2023-04-30 18:16:18","2023-05-13 18:16:18","FAC-005218"
5219,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",33,entregado,"2024-04-26 10:21:14","2024-05-10 10:21:14","FAC-005219"
5220,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",18,entregado,"2025-06-20 09:22:28","2025-06-27 09:22:28","FAC-005220"
5221,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",80,aceptado,"2023-05-17 11:25:15","",""
5222,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",50,en proceso,"2024-02-12 20:35:07","2024-02-28 20:35:07",""
5223,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",56,entregado,"2025-06-29 23:20:41","2025-07-08 23:20:41","FAC-005223"
5224,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",56,entregado,"2025-05-24 19:20:33","2025-05-29 19:20:33","FAC-005224"
5225,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",89,entregado,"2025-03-05 01:47:31","2025-03-14 01:47:31","FAC-005225"
5226,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",87,aceptado,"2024-12-22 09:16:53","",""
5227,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",80,en proceso,"2023-06-24 06:17:12","2023-07-09 06:17:12",""
5228,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",70,en proceso,"2024-01-14 13:57:31","2024-01-25 13:57:31",""
5229,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",84,en proceso,"2025-05-22 02:28:29","2025-06-04 02:28:29",""
5230,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",28,entregado,"2025-12-21 03:17:39","2025-12-25 03:17:39","FAC-005230"
5231,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",76,entregado,"2023-06-06 07:17:10","2023-06-20 07:17:10","FAC-005231"
5232,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",91,aceptado,"2025-11-23 10:29:56","",""
5233,45,"Lubricante Yes OB Natural 80ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",77,en proceso,"2025-06-16 15:20:24","2025-07-06 15:20:24",""
5234,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",45,entregado,"2023-09-01 07:25:59","2023-09-09 07:25:59","FAC-005234"
5235,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",57,entregado,"2023-06-23 03:12:35","2023-06-29 03:12:35","FAC-005235"
5236,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",98,en proceso,"2025-11-24 23:56:08","2025-12-08 23:56:08",""
5237,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",61,entregado,"2024-02-05 21:28:54","2024-02-20 21:28:54","FAC-005237"
5238,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",26,en proceso,"2024-01-21 20:58:20","2024-02-01 20:58:20",""
5239,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",74,entregado,"2025-06-08 03:21:01","2025-06-23 03:21:01","FAC-005239"
5240,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",28,entregado,"2023-01-25 15:08:11","2023-02-02 15:08:11","FAC-005240"
5241,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",90,entregado,"2024-03-11 05:04:25","2024-03-14 05:04:25","FAC-005241"
5242,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",23,en proceso,"2023-12-20 03:53:06","2023-12-31 03:53:06",""
5243,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",76,en proceso,"2024-06-13 21:35:14","2024-06-19 21:35:14",""
5244,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",57,en proceso,"2024-08-27 18:07:18","2024-09-08 18:07:18",""
5245,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",66,entregado,"2023-04-16 19:46:55","2023-04-23 19:46:55","FAC-005245"
5246,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",87,en proceso,"2024-05-20 12:18:19","2024-06-08 12:18:19",""
5247,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",45,aceptado,"2024-10-29 16:19:20","",""
5248,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",47,en proceso,"2024-09-10 01:43:23","2024-09-28 01:43:23",""
5249,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",99,en proceso,"2025-04-19 18:31:51","2025-04-30 18:31:51",""
5250,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",82,aceptado,"2024-10-23 03:25:06","",""
5251,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",96,entregado,"2023-08-06 07:37:50","2023-08-20 07:37:50","FAC-005251"
5252,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",66,entregado,"2025-08-04 06:43:30","2025-08-17 06:43:30","FAC-005252"
5253,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",90,entregado,"2023-11-12 10:43:35","2023-11-24 10:43:35","FAC-005253"
5254,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",45,entregado,"2023-01-12 22:24:16","2023-01-17 22:24:16","FAC-005254"
5255,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",100,entregado,"2024-06-08 08:34:38","2024-06-21 08:34:38","FAC-005255"
5256,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",35,en proceso,"2023-12-18 02:11:46","2023-12-29 02:11:46",""
5257,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",67,entregado,"2023-05-17 22:48:52","2023-05-25 22:48:52","FAC-005257"
5258,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",46,entregado,"2024-07-12 19:19:12","2024-07-16 19:19:12","FAC-005258"
5259,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",40,en proceso,"2023-01-12 20:45:15","2023-01-20 20:45:15",""
5260,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",41,entregado,"2023-08-30 06:17:01","2023-09-08 06:17:01","FAC-005260"
5261,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",61,en proceso,"2023-09-17 23:18:05","2023-10-03 23:18:05",""
5262,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",11,entregado,"2025-05-04 17:12:55","2025-05-19 17:12:55","FAC-005262"
5263,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",56,entregado,"2023-01-14 00:49:21","2023-01-28 00:49:21","FAC-005263"
5264,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",70,entregado,"2024-01-01 12:33:22","2024-01-07 12:33:22","FAC-005264"
5265,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",56,aceptado,"2025-06-09 02:25:53","",""
5266,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",14,en proceso,"2024-05-09 22:46:09","2024-05-26 22:46:09",""
5267,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",52,entregado,"2025-04-20 00:34:08","2025-04-29 00:34:08","FAC-005267"
5268,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",84,entregado,"2024-07-20 04:03:25","2024-07-30 04:03:25","FAC-005268"
5269,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",90,entregado,"2023-01-06 13:33:30","2023-01-11 13:33:30","FAC-005269"
5270,13,"Clindamicina 300mg x16","Antibiótico",5,"Genfar S.A - Grupo Sanofi",52,entregado,"2024-03-29 14:37:38","2024-04-08 14:37:38","FAC-005270"
5271,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",57,entregado,"2024-01-25 12:11:58","2024-02-06 12:11:58","FAC-005271"
5272,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",55,en proceso,"2025-10-17 05:39:40","2025-11-02 05:39:40",""
5273,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",53,entregado,"2025-03-18 01:05:16","2025-03-29 01:05:16","FAC-005273"
5274,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",11,entregado,"2025-06-12 06:30:42","2025-06-17 06:30:42","FAC-005274"
5275,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",12,entregado,"2025-11-10 09:52:28","2025-11-16 09:52:28","FAC-005275"
5276,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",32,entregado,"2024-02-10 05:32:00","2024-02-19 05:32:00","FAC-005276"
5277,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",94,en proceso,"2023-04-24 13:53:47","2023-05-06 13:53:47",""
5278,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",16,en proceso,"2024-05-08 02:17:25","2024-05-21 02:17:25",""
5279,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",55,entregado,"2025-10-19 18:09:10","2025-10-25 18:09:10","FAC-005279"
5280,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",35,aceptado,"2023-06-26 12:52:24","",""
5281,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",54,entregado,"2023-10-21 19:03:53","2023-10-27 19:03:53","FAC-005281"
5282,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",94,entregado,"2024-04-06 04:12:15","2024-04-15 04:12:15","FAC-005282"
5283,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",98,entregado,"2025-09-12 00:59:14","2025-09-17 00:59:14","FAC-005283"
5284,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",13,aceptado,"2024-02-07 01:32:20","",""
5285,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",64,entregado,"2023-08-05 05:20:57","2023-08-18 05:20:57","FAC-005285"
5286,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",49,entregado,"2024-01-12 03:36:12","2024-01-21 03:36:12","FAC-005286"
5287,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",86,entregado,"2023-10-23 16:42:00","2023-10-26 16:42:00","FAC-005287"
5288,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",13,entregado,"2025-11-04 21:37:47","2025-11-18 21:37:47","FAC-005288"
5289,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",59,entregado,"2024-06-21 12:20:37","2024-07-03 12:20:37","FAC-005289"
5290,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",12,entregado,"2024-02-24 04:10:24","2024-02-28 04:10:24","FAC-005290"
5291,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",64,en proceso,"2024-09-14 18:29:10","2024-10-03 18:29:10",""
5292,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",46,aceptado,"2023-07-14 05:15:51","",""
5293,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",93,aceptado,"2023-11-10 13:20:14","",""
5294,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",85,entregado,"2025-08-05 16:16:58","2025-08-16 16:16:58","FAC-005294"
5295,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",10,entregado,"2023-10-08 00:35:20","2023-10-20 00:35:20","FAC-005295"
5296,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",32,entregado,"2023-01-23 08:50:24","2023-01-27 08:50:24","FAC-005296"
5297,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",88,entregado,"2023-06-05 02:00:32","2023-06-20 02:00:32","FAC-005297"
5298,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",62,entregado,"2023-05-26 08:44:26","2023-06-01 08:44:26","FAC-005298"
5299,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",35,entregado,"2025-06-15 22:58:31","2025-06-23 22:58:31","FAC-005299"
5300,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",80,entregado,"2024-05-09 06:15:42","2024-05-21 06:15:42","FAC-005300"
5301,37,"Condón Control Retard x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",48,entregado,"2024-02-24 15:35:49","2024-03-06 15:35:49","FAC-005301"
5302,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",28,en proceso,"2025-11-25 21:10:33","2025-12-11 21:10:33",""
5303,21,"Calcio + Vitamina D x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",24,en proceso,"2025-05-16 05:16:26","2025-06-05 05:16:26",""
5304,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",80,entregado,"2023-10-02 11:45:00","2023-10-06 11:45:00","FAC-005304"
5305,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",84,entregado,"2025-05-16 08:17:27","2025-05-23 08:17:27","FAC-005305"
5306,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",29,entregado,"2023-08-27 21:50:34","2023-09-04 21:50:34","FAC-005306"
5307,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",32,entregado,"2023-03-17 21:51:35","2023-03-21 21:51:35","FAC-005307"
5308,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",43,entregado,"2025-07-27 02:48:53","2025-08-02 02:48:53","FAC-005308"
5309,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",97,entregado,"2024-01-22 10:57:33","2024-01-25 10:57:33","FAC-005309"
5310,17,"Vitamina C 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",90,entregado,"2025-04-11 03:17:43","2025-04-25 03:17:43","FAC-005310"
5311,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",28,entregado,"2025-07-19 20:40:26","2025-07-22 20:40:26","FAC-005311"
5312,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",39,entregado,"2023-11-18 01:44:40","2023-11-29 01:44:40","FAC-005312"
5313,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",35,en proceso,"2025-11-04 05:36:07","2025-11-09 05:36:07",""
5314,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",44,en proceso,"2023-05-09 09:13:48","2023-05-25 09:13:48",""
5315,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",77,en proceso,"2024-10-04 19:59:24","2024-10-16 19:59:24",""
5316,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",33,en proceso,"2023-09-22 04:36:24","2023-09-30 04:36:24",""
5317,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",70,aceptado,"2024-11-25 14:37:30","",""
5318,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",20,en proceso,"2023-05-23 03:55:21","2023-06-12 03:55:21",""
5319,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",68,entregado,"2025-07-19 08:45:54","2025-07-29 08:45:54","FAC-005319"
5320,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",23,aceptado,"2025-06-23 19:05:47","",""
5321,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",27,entregado,"2024-09-04 14:41:26","2024-09-09 14:41:26","FAC-005321"
5322,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",92,aceptado,"2023-06-05 11:56:20","",""
5323,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",42,en proceso,"2024-08-09 15:37:22","2024-08-27 15:37:22",""
5324,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",37,entregado,"2023-12-09 03:17:12","2023-12-22 03:17:12","FAC-005324"
5325,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",21,aceptado,"2024-04-26 02:27:09","",""
5326,17,"Vitamina C 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",65,entregado,"2023-06-09 11:15:45","2023-06-17 11:15:45","FAC-005326"
5327,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",66,entregado,"2024-02-23 15:59:21","2024-02-28 15:59:21","FAC-005327"
5328,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",60,aceptado,"2024-04-21 10:07:40","",""
5329,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",79,entregado,"2024-01-17 11:47:54","2024-01-26 11:47:54","FAC-005329"
5330,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",24,entregado,"2025-11-03 23:50:32","2025-11-11 23:50:32","FAC-005330"
5331,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",17,entregado,"2024-06-03 05:35:34","2024-06-18 05:35:34","FAC-005331"
5332,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",63,en proceso,"2024-07-13 21:04:36","2024-07-30 21:04:36",""
5333,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",92,aceptado,"2025-07-09 06:38:25","",""
5334,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",96,entregado,"2024-07-06 11:01:23","2024-07-09 11:01:23","FAC-005334"
5335,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",48,entregado,"2024-01-28 18:19:02","2024-02-07 18:19:02","FAC-005335"
5336,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",47,entregado,"2024-04-15 04:03:07","2024-04-24 04:03:07","FAC-005336"
5337,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",84,entregado,"2023-05-26 14:28:45","2023-05-29 14:28:45","FAC-005337"
5338,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",55,entregado,"2024-07-02 07:17:05","2024-07-14 07:17:05","FAC-005338"
5339,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",34,en proceso,"2025-06-13 21:48:03","2025-07-03 21:48:03",""
5340,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",87,aceptado,"2025-02-14 14:32:38","",""
5341,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",91,entregado,"2023-02-14 15:08:46","2023-02-23 15:08:46","FAC-005341"
5342,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",31,entregado,"2025-12-18 12:40:12","2025-12-25 12:40:12","FAC-005342"
5343,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",76,aceptado,"2024-07-28 09:40:39","",""
5344,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",74,entregado,"2025-08-20 03:48:23","2025-08-31 03:48:23","FAC-005344"
5345,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",30,entregado,"2024-08-21 06:48:23","2024-08-31 06:48:23","FAC-005345"
5346,17,"Vitamina C 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",17,entregado,"2023-05-11 12:03:20","2023-05-20 12:03:20","FAC-005346"
5347,21,"Calcio + Vitamina D x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",75,aceptado,"2023-04-19 03:02:50","",""
